District,Year,Yield,Rainfall,Temperature,Humidity,Sunlight,Soil_Moisture,Soil_Type,Pest_Risk,PFJ_Policy,Yield_Lag1,Growing_Degree_Days,Water_Availability,Climate_Stress,Moisture_Temp_Ratio,Rainfall_per_Sun,Years_Since_PFJ,Yield_Change,Yield_Growth_Rate
Krachi East,2018,2.25,1110.49625,26.551307189542484,83.63483660130719,17.189738562091506,0.7276470588235294,Tropical Black Earth,0,1,2.04,456.41002907001587,808.0493301470588,0.3137160565999415,0.02641061833536954,61.05069878873026,1,0.20999999999999996,0.10289073983341498
Krachi West,2018,2.25,1110.49625,26.551307189542484,83.63483660130719,17.60300653594771,0.7276470588235294,Tropical Black Earth,0,1,2.04,467.3828339954718,808.0493301470588,0.3137160565999415,0.02641061833536954,59.69445034887888,1,0.20999999999999996,0.10289073983341498
Kwabre,2018,2.25,818.23,25.65026143790849,83.46111111111111,16.513790849673203,0.6310457516339869,Forest Ochrosol,0,1,2.04,423.58305262505866,516.3405653594771,0.303693156536442,0.023678782780583156,46.719183015438816,1,0.20999999999999996,0.10289073983341498
Kwabre East,2018,2.25,818.23,25.65026143790849,83.46111111111111,16.513790849673203,0.6310457516339869,Forest Ochrosol,0,1,2.04,423.58305262505866,516.3405653594771,0.303693156536442,0.023678782780583156,46.719183015438816,1,0.20999999999999996,0.10289073983341498
Kwaebibirem,2018,2.25,763.25,25.06196078431373,87.57764705882353,16.81248366013072,0.7,Forest Ochrosol,0,1,2.04,421.35380617711144,534.275,0.2829377570581699,0.02685906888561196,42.8491621136678,1,0.20999999999999996,0.10289073983341498
Kwahu East,2018,2.25,760.02,25.445947712418302,84.67647058823529,16.81248366013072,0.6552287581699346,Forest Ochrosol,0,1,2.04,427.8095801315734,497.98696078431374,0.2970004195750849,0.024776149650415323,42.66782861399253,1,0.20999999999999996,0.10289073983341498
Kwahu South,2018,2.25,760.02,25.445947712418302,84.67647058823529,16.81248366013072,0.6552287581699346,Forest Ochrosol,0,1,2.04,427.8095801315734,497.98696078431374,0.2970004195750849,0.024776149650415323,42.66782861399253,1,0.20999999999999996,0.10289073983341498
Kwahu West,2018,2.25,760.02,25.445947712418302,84.67647058823529,16.81248366013072,0.6552287581699346,Forest Ochrosol,0,1,2.04,427.8095801315734,497.98696078431374,0.2970004195750849,0.024776149650415323,42.66782861399253,1,0.20999999999999996,0.10289073983341498
Lambussie Karni,2018,2.25,822.73,28.064771241830066,69.94549019607842,19.56869281045752,0.5086274509803922,Savanna Ochrosol,0,1,2.04,549.190887227135,418.46306274509806,0.3955821739234578,0.01749979199039333,39.99913886514501,1,0.20999999999999996,0.10289073983341498
Lawra,2018,2.25,755.9300000000001,27.54705882352941,72.390522875817,19.56869281045752,0.5558169934640523,Savanna Ochrosol,0,1,2.04,539.0599319492504,420.15873986928113,0.3753489925414672,0.019470201707992768,36.75148474266049,1,0.20999999999999996,0.10289073983341498
Ledzokuku Krowor,2018,2.25,656.68,25.936078431372547,87.43620915032679,17.31156862745098,0.8239869281045751,Coastal Savannah,0,1,2.04,448.99420169165705,541.0957359477123,0.2932744254933581,0.030590456224127805,35.86148261572561,1,0.20999999999999996,0.10289073983341498
Lower Manya Krobo,2018,2.25,638.79,25.669738562091503,86.3070588235294,16.81248366013072,0.7181699346405228,Forest Ochrosol,0,1,2.04,431.57206013499086,458.75977254901954,0.2940167600191047,0.026928270517857008,35.86192763392054,1,0.20999999999999996,0.10289073983341498
Mampong,2018,2.25,818.23,25.65026143790849,83.46111111111111,17.640849673202617,0.6310457516339869,Forest Ochrosol,0,1,2.04,452.49240610448965,516.3405653594771,0.303693156536442,0.023678782780583156,43.89445837204817,1,0.20999999999999996,0.10289073983341498
Manya Krobo,2018,2.25,638.79,25.669738562091503,86.3070588235294,17.37,0.7181699346405228,Forest Ochrosol,0,1,2.04,445.8833588235294,458.75977254901954,0.2940167600191047,0.026928270517857008,34.77354382144801,1,0.20999999999999996,0.10289073983341498
Mfantsiman,2018,2.25,838.0,25.19143790849673,89.35045751633987,16.29300653594771,0.7490196078431373,Forest Ochrosol,0,1,2.04,410.44426249305815,627.678431372549,0.2788191515681131,0.028597880363038362,48.45889569624655,1,0.20999999999999996,0.10289073983341498
Nadowli,2018,2.25,889.79,27.464509803921565,73.40620915032679,19.56869281045752,0.5762091503267973,Savanna Ochrosol,0,1,2.04,537.44455554274,512.705139869281,0.3691158320998933,0.020243073016047962,43.259433557567334,1,0.20999999999999996,0.10289073983341498
Nandom,2018,2.25,822.73,28.064771241830066,69.94549019607842,19.56869281045752,0.5086274509803922,Savanna Ochrosol,0,1,2.04,549.190887227135,418.46306274509806,0.3955821739234578,0.01749979199039333,39.99913886514501,1,0.20999999999999996,0.10289073983341498
Nanumba North,2018,2.25,887.24,26.81705882352941,81.39065359477125,17.988496732026142,0.6274509803921569,Savanna Ochrosol,0,1,2.04,482.39857500961165,556.6996078431373,0.3254866620603104,0.022556337978529187,46.72513114234969,1,0.20999999999999996,0.10289073983341498
Nanumba South,2018,2.25,887.24,26.81705882352941,81.39065359477125,17.189738562091506,0.6274509803921569,Savanna Ochrosol,0,1,2.04,460.97823018069977,556.6996078431373,0.3254866620603104,0.022556337978529187,48.77695173965066,1,0.20999999999999996,0.10289073983341498
New Juaben,2018,2.25,638.79,25.669738562091503,86.3070588235294,16.81248366013072,0.7181699346405228,Forest Ochrosol,0,1,2.04,431.57206013499086,458.75977254901954,0.2940167600191047,0.026928270517857008,35.86192763392054,1,0.20999999999999996,0.10289073983341498
Nkoranza,2018,2.25,784.17,25.536143790849675,83.12529411764706,17.640849673202617,0.615686274509804,Forest Ochrosol,0,1,2.04,450.4792738476655,482.80270588235294,0.30354893921842385,0.02320179900148521,42.06728844164723,1,0.20999999999999996,0.10289073983341498
Nkoranza North,2018,2.25,784.17,25.536143790849675,83.12529411764706,17.640849673202617,0.615686274509804,Forest Ochrosol,0,1,2.04,450.4792738476655,482.80270588235294,0.30354893921842385,0.02320179900148521,42.06728844164723,1,0.20999999999999996,0.10289073983341498
Nkoranza South,2018,2.25,784.17,25.536143790849675,83.12529411764706,17.640849673202617,0.615686274509804,Forest Ochrosol,0,1,2.04,450.4792738476655,482.80270588235294,0.30354893921842385,0.02320179900148521,42.06728844164723,1,0.20999999999999996,0.10289073983341498
Nkwanta,2018,2.25,1040.24,25.14058823529412,85.31601307189543,17.189738562091506,0.6591503267973856,Tropical Black Earth,0,1,2.04,432.1601390618994,685.6745359477125,0.2912621579770338,0.02521558890964143,57.1882875858327,1,0.20999999999999996,0.10289073983341498
Nkwanta North,2018,2.25,1110.49625,26.52248366013072,83.77111111111111,17.189738562091506,0.6655555555555556,Tropical Black Earth,0,1,2.04,455.91456013499095,739.0969486111111,0.31287172378060724,0.02418224909402651,61.05069878873026,1,0.20999999999999996,0.10289073983341498
Nkwanta South,2018,2.25,1110.49625,24.805424836601308,86.50869281045752,17.189738562091506,0.7522222222222222,Tropical Black Earth,0,1,2.04,426.3987678627879,835.3399569444445,0.2834624085898469,0.02914977091000271,61.05069878873026,1,0.20999999999999996,0.10289073983341498
North Dayi,2018,2.25,840.42,26.73718954248366,80.59241830065359,17.37,0.6069281045751634,Tropical Black Earth,0,1,2.04,464.4249823529412,510.0745176470588,0.3276920833987523,0.02188138432863078,45.749591725639625,1,0.20999999999999996,0.10289073983341498
North Tongu,2018,2.25,683.96,26.16267973856209,82.57660130718953,17.37,0.6435947712418301,Tropical Black Earth,0,1,2.04,454.44574705882354,440.1930797385621,0.3130383304580667,0.023694082374653806,37.232444202504084,1,0.20999999999999996,0.10289073983341498
Nzema East,2018,2.25,796.71,25.614901960784312,87.66320261437907,15.928888888888888,0.7431372549019608,Forest Ochrosol,0,1,2.04,408.01692723311544,592.0648823529413,0.28890115860342475,0.027921848293746686,47.06215542137044,1,0.20999999999999996,0.10289073983341498
Obuasi,2018,2.25,920.36,25.05222222222222,89.12967320261438,16.513790849673203,0.756797385620915,Forest Ochrosol,0,1,2.04,413.70715809731297,696.5260418300654,0.27795753975390575,0.02904924498054436,52.55058758550685,1,0.20999999999999996,0.10289073983341498
Offinso,2018,2.25,849.42,25.13823529411765,85.28921568627452,16.513790849673203,0.655686274509804,Forest Ochrosol,0,1,2.04,415.127559976932,556.9530352941176,0.29132534227120377,0.025085330632759462,48.50006530801124,1,0.20999999999999996,0.10289073983341498
Offinso North,2018,2.25,784.17,25.536143790849675,83.12529411764706,17.640849673202617,0.615686274509804,Forest Ochrosol,0,1,2.04,450.4792738476655,482.80270588235294,0.30354893921842385,0.02320179900148521,42.06728844164723,1,0.20999999999999996,0.10289073983341498
Prestea Huni Valley,2018,2.25,894.78,25.01836601307189,90.20392156862744,15.928888888888888,0.7556209150326797,Forest Ochrosol,0,1,2.04,398.51477240377625,676.1144823529411,0.27431239340126984,0.029041828170648692,52.85521134155947,1,0.20999999999999996,0.10289073983341498
Pru,2018,2.25,817.9399999999999,26.69091503267974,80.03006535947712,17.60300653594771,0.6000653594771242,Forest Ochrosol,0,1,2.04,469.8403517706864,490.817460130719,0.32939520552364976,0.021670116670718553,43.96816172802204,1,0.20999999999999996,0.10289073983341498
Pusiga,2018,2.25,769.14,27.84183006535948,73.46888888888888,20.03653594771242,0.5622875816993465,Savanna Ochrosol,0,1,2.04,557.8538289546757,432.4778705882353,0.37387196829136005,0.019495558375634516,36.56210328125048,1,0.20999999999999996,0.10289073983341498
Saboba,2018,2.25,777.88,26.903921568627453,78.68856209150327,18.094117647058823,0.548954248366013,Savanna Ochrosol,0,1,2.04,486.8027220299885,427.0205307189542,0.3376133395120711,0.01967301431147963,40.7392483056069,1,0.20999999999999996,0.10289073983341498
Savelugu/Nanton,2018,2.25,655.07,27.788888888888888,74.96222222222222,18.594901960784316,0.520718954248366,Savanna Ochrosol,0,1,2.04,516.7316644880175,341.10736535947717,0.36582511774858845,0.01808749744591005,33.43063421858427,1,0.20999999999999996,0.10289073983341498
Sawla/Tuna/Kalba,2018,2.25,660.27,27.194183006535948,74.1983660130719,18.610849673202612,0.5844444444444444,Savanna Ochrosol,0,1,2.04,506.10685192020156,385.8911333333333,0.36163263177565214,0.02072925625505655,33.668607480186374,1,0.20999999999999996,0.10289073983341498
Sefwi Wiawso,2018,2.25,922.6,24.91777777777778,89.66346405228758,16.083856209150326,0.7643790849673203,Forest Ochrosol,0,1,2.04,400.7739548293392,705.2161437908497,0.27483813946715246,0.029492462336902524,54.004200732258795,1,0.20999999999999996,0.10289073983341498
Sekondi Takoradi,2018,2.25,832.43,25.534183006535947,88.0675816993464,17.62797385620915,0.7755555555555556,Forest Ochrosol,0,1,2.04,450.1159104788756,645.5957111111111,0.2866832411901369,0.0292285447554394,44.687092993880874,1,0.20999999999999996,0.10289073983341498
Sekyere Afram Plains,2018,2.25,818.23,25.65026143790849,83.46111111111111,17.640849673202617,0.6310457516339869,Forest Ochrosol,0,1,2.04,452.49240610448965,516.3405653594771,0.303693156536442,0.023678782780583156,43.89445837204817,1,0.20999999999999996,0.10289073983341498
Sekyere Central,2018,2.25,818.23,25.65026143790849,83.46111111111111,16.513790849673203,0.6310457516339869,Forest Ochrosol,0,1,2.04,423.58305262505866,516.3405653594771,0.303693156536442,0.023678782780583156,46.719183015438816,1,0.20999999999999996,0.10289073983341498
Sekyere East,2018,2.25,818.23,25.65026143790849,83.46111111111111,16.513790849673203,0.6310457516339869,Forest Ochrosol,0,1,2.04,423.58305262505866,516.3405653594771,0.303693156536442,0.023678782780583156,46.719183015438816,1,0.20999999999999996,0.10289073983341498
Sekyere South,2018,2.25,818.23,25.65026143790849,83.46111111111111,16.513790849673203,0.6310457516339869,Forest Ochrosol,0,1,2.04,423.58305262505866,516.3405653594771,0.303693156536442,0.023678782780583156,46.719183015438816,1,0.20999999999999996,0.10289073983341498
Sene,2018,2.25,1094.65,26.617908496732024,82.28111111111112,17.60300653594771,0.6817647058823529,Forest Ochrosol,0,1,2.04,468.5552172412319,746.2937352941177,0.3196151941491177,0.024685602313550457,58.84263911237907,1,0.20999999999999996,0.10289073983341498
Shama,2018,2.25,832.43,25.534183006535947,88.0675816993464,16.29300653594771,0.7755555555555556,Forest Ochrosol,0,1,2.04,416.0286106155752,645.5957111111111,0.2866832411901369,0.0292285447554394,48.136800172346675,1,0.20999999999999996,0.10289073983341498
Sissala East,2018,2.25,1006.4,27.71058823529412,73.19235294117647,19.394771241830068,0.5864705882352942,Savanna Ochrosol,0,1,2.04,537.440519800077,590.224,0.3734965550595829,0.02042697918374037,49.34598128445071,1,0.20999999999999996,0.10289073983341498
Sissala West,2018,2.25,822.73,28.064771241830066,69.94549019607842,19.56869281045752,0.5086274509803922,Savanna Ochrosol,0,1,2.04,549.190887227135,418.46306274509806,0.3955821739234578,0.01749979199039333,39.99913886514501,1,0.20999999999999996,0.10289073983341498
South Dayi,2018,2.25,590.22,26.28549019607843,82.53732026143791,17.37,0.5961437908496732,Tropical Black Earth,0,1,2.04,456.57896470588236,351.8559882352941,0.3146556546680635,0.021848381193289065,32.1295590636908,1,0.20999999999999996,0.10289073983341498
South Tongu,2018,2.25,575.8,26.329477124183004,84.73196078431373,18.196013071895425,0.6945098039215687,Tropical Black Earth,0,1,2.04,479.09150992780553,399.8987450980392,0.3071139034183909,0.025412480479072852,29.995812038856105,1,0.20999999999999996,0.10289073983341498
Sunyani,2018,2.25,737.23,25.413267973856208,83.52986928104575,16.30169934640523,0.5890849673202614,Forest Ochrosol,0,1,2.04,414.2794539194327,434.2911104575163,0.30064246153465496,0.022302615787767585,42.61026534096919,1,0.20999999999999996,0.10289073983341498
Sunyani West,2018,2.25,737.23,25.413267973856208,83.52986928104575,16.30169934640523,0.5890849673202614,Forest Ochrosol,0,1,2.04,414.2794539194327,434.2911104575163,0.30064246153465496,0.022302615787767585,42.61026534096919,1,0.20999999999999996,0.10289073983341498
Tain,2018,2.25,742.71,26.367908496732024,79.84261437908496,16.30169934640523,0.615032679738562,Forest Ochrosol,0,1,2.04,429.8417167072493,456.7909215686274,0.32616348072426693,0.02247276878362855,42.92699723477236,1,0.20999999999999996,0.10289073983341498
Tamale,2018,2.25,655.07,27.788888888888888,74.96222222222222,18.594901960784316,0.520718954248366,Savanna Ochrosol,0,1,2.04,516.7316644880175,341.10736535947717,0.36582511774858845,0.01808749744591005,33.43063421858427,1,0.20999999999999996,0.10289073983341498
Tano North,2018,2.25,831.6,25.205490196078436,85.69712418300654,16.30169934640523,0.6247058823529411,Forest Ochrosol,0,1,2.04,410.89232305523524,519.5054117647059,0.29073040696105296,0.023838740572249485,48.06464286253948,1,0.20999999999999996,0.10289073983341498
Tano South,2018,2.25,849.42,25.13823529411765,85.28921568627452,17.640849673202617,0.655686274509804,Forest Ochrosol,0,1,2.04,443.45982987312584,556.9530352941176,0.29132534227120377,0.025085330632759462,45.56766536351045,1,0.20999999999999996,0.10289073983341498
Tarkwa Nsuaem,2018,2.25,894.78,25.01836601307189,90.20392156862744,16.29300653594771,0.7556209150326797,Forest Ochrosol,0,1,2.04,407.6244009697124,676.1144823529411,0.27431239340126984,0.029041828170648692,51.74230392731204,1,0.20999999999999996,0.10289073983341498
Techiman,2018,2.25,784.17,25.536143790849675,83.12529411764706,17.640849673202617,0.615686274509804,Forest Ochrosol,0,1,2.04,450.4792738476655,482.80270588235294,0.30354893921842385,0.02320179900148521,42.06728844164723,1,0.20999999999999996,0.10289073983341498
Tema,2018,2.25,656.68,25.936078431372547,87.43620915032679,17.31156862745098,0.8239869281045751,Coastal Savannah,0,1,2.04,448.99420169165705,541.0957359477123,0.2932744254933581,0.030590456224127805,35.86148261572561,1,0.20999999999999996,0.10289073983341498
Tolon/Kumbungu,2018,2.25,662.79,28.07862745098039,73.0562091503268,18.63150326797385,0.5155555555555555,Savanna Ochrosol,0,1,2.04,523.1470391131614,341.70506666666665,0.37915291334969026,0.017729707374416447,33.76155106171887,1,0.20999999999999996,0.10289073983341498
Upper Denkyira,2018,2.25,920.36,25.05222222222222,89.12967320261438,16.29300653594771,0.756797385620915,Forest Ochrosol,0,1,2.04,408.1760204066811,696.5260418300654,0.27795753975390575,0.02904924498054436,53.22151460978219,1,0.20999999999999996,0.10289073983341498
Upper Denkyira East,2018,2.25,920.36,25.05222222222222,89.12967320261438,16.29300653594771,0.756797385620915,Forest Ochrosol,0,1,2.04,408.1760204066811,696.5260418300654,0.27795753975390575,0.02904924498054436,53.22151460978219,1,0.20999999999999996,0.10289073983341498
Upper Denkyira West,2018,2.25,920.36,25.05222222222222,89.12967320261438,16.083856209150326,0.756797385620915,Forest Ochrosol,0,1,2.04,402.93633994190265,696.5260418300654,0.27795753975390575,0.02904924498054436,53.87308279421386,1,0.20999999999999996,0.10289073983341498
Upper Manya Krobo,2018,2.25,683.96,26.16267973856209,82.57660130718953,16.81248366013072,0.6435947712418301,Forest Ochrosol,0,1,2.04,439.85962560980823,440.1930797385621,0.3130383304580667,0.023694082374653806,38.39778960925546,1,0.20999999999999996,0.10289073983341498
Wa,2018,2.25,813.42,27.20549019607843,74.52117647058823,19.56869281045752,0.5832026143790849,Savanna Ochrosol,0,1,2.04,532.3758804049725,474.38867058823524,0.36023657823542543,0.020676918228500454,39.54650922621789,1,0.20999999999999996,0.10289073983341498
Wa East,2018,2.25,1006.4,27.71058823529412,73.19235294117647,19.394771241830068,0.5864705882352942,Savanna Ochrosol,0,1,2.04,537.440519800077,590.224,0.3734965550595829,0.02042697918374037,49.34598128445071,1,0.20999999999999996,0.10289073983341498
